_id,announce_date,announce_location,announce_mileage,announce_model,announce_name,announce_price,announce_url,announce_year
63fc0dffccdf5a44439cac11,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 285 000 км,Модель: Lacetti,Продается Ласети,"[""9 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-laseti-ID3ai4l.html,Год выпуска: 2010 
63fc0e02ccdf5a44439cac12,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 300 000 км,Модель: Matiz,Матиз 2009 простой,"[""4 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-2009-prostoy-ID394Sb.html,Год выпуска: 2009 
63fc0e06ccdf5a44439cac13,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 242 000 км,Модель: Matiz,МАТИЗ сотилади холати зу́р,"[""6 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-sotiladi-holati-zur-ID37M3W.html,Год выпуска: 2018 
63fc0e09ccdf5a44439cac14,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 8 км,Модель: Damas,Labo Лабо Sotiladi Продаётся Без Пробег 2023,"[""113 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/labo-labo-sotiladi-prodaetsya-bez-probeg-2023-ID38M6B.html,Год выпуска: 2023 
63fc0e0cccdf5a44439cac15,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 2 400 км,Модель: Nexia,Nexia 3 4 2022 full,"[""15 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/nexia-3-4-2022-full-ID301bf.html,Год выпуска: 2022 
63fc0e11ccdf5a44439cac16,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 23 км,Модель: Lacetti,Lasetti Gentra ABS Bor 2023 yil Fevral 22,"[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lasetti-gentra-abs-bor-2023-yil-fevral-22-ID3a8sz.html,Год выпуска: 2023 
63fc0e14ccdf5a44439cac17,26 февраля 2023 г.,Самарканд,Пробег: 146 000 км,Модель: Matiz,Matiz best 2009 yil,"[""5 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-2009-yil-ID37TiL.html,Год выпуска: 2009 
63fc0e18ccdf5a44439cac18,26 февраля 2023 г.,Алмалык,Пробег: 7 200 км,Модель: Cobalt,Cobalt avtomat 4,"[""16 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-avtomat-4-ID38Dof.html,Год выпуска: 2021 
63fc0e1cccdf5a44439cac19,26 февраля 2023 г.,Беруни,Пробег: 7 760 км,Модель: Cobalt,"cobalt 2022 style metan evro4 o'rnatilgan","[""16 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-2022-style-metan-evro4-ornatilgan-ID39NNO.html,Год выпуска: 2022 
63fc0e1fccdf5a44439cac1a,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 51 км,Модель: Cobalt,COBALT 4 2023 eil,"[""16 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-4-2023-eil-ID38sot.html,Год выпуска: 2023 
63fc0e24ccdf5a44439cac1b,24 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 45 000 км,Модель: Lacetti,жентра 2021йил,"[""16 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/zhentra-2021yil-ID38OF1.html,Год выпуска: 2021 
63fc0e27ccdf5a44439cac1c,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: Другая,"BYD Song Plus Flagship, в наличии, счёт справка, перечисление!!!","[""41 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-song-plus-flagship-v-nalichii-schet-spravka-perechislenie-ID2Rrnw.html,Год выпуска: 2022 
63fc0e2bccdf5a44439cac1d,25 февраля 2023 г.,Бухара,Пробег: 16 км,Модель: Lacetti,Gentra 2023 shot spravka,"[""19 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-2023-shot-spravka-ID39Zwo.html,Год выпуска: 2023 
63fc0e2eccdf5a44439cac1e,26 февраля 2023 г.,Канимех,Пробег: 20 500 км,Модель: Seltos,konimex|MATEOS OFIS|115006|mening avtoym|14.5%гадавой|KIA SELTOS|,"[""29 950"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/konimex-mateos-ofis-115006-mening-avtoym-14-5-gadavoy-kia-seltos-ID3466n.html,Год выпуска: 2021 
63fc0e32ccdf5a44439cac1f,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: 1600,"Volkswagen ID.6 X Pure+
Запас хода 605","[""47 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/volkswagen-id-6-x-pure-zapas-hoda-605-ID39YwT.html,Год выпуска: 2022 
63fc0e37ccdf5a44439cac20,25 февраля 2023 г.,Нурафшан (Тойтепа),Пробег: 104 000 км,Модель: Damas,вариант бор дамас 2020 пробег 104000,"[""8 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/variant-bor-damas-2020-probeg-104000-ID39jMW.html,Год выпуска: 2020 
63fc0e3bccdf5a44439cac21,26 февраля 2023 г.,Тайлак,Пробег: 9 999 км,Модель: 2109,Lada 2109 xolati ajoyib,"[""35 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/lada-2109-xolati-ajoyib-ID385zH.html,Год выпуска: 1994 
63fc0e3eccdf5a44439cac22,26 февраля 2023 г.,Голиблар,Пробег: 87 000 км,Модель: Captiva,"(йилига 14%GA(111011)(CAPTIVA)G'OLIBLAR)(siz yangi)AВТО КРЕДИТlar","[""28 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/yiliga-14-ga111011captivagoliblarsiz-yangiavto-kreditlar-ID34TdO.html,Год выпуска: 2018 
63fc0e42ccdf5a44439cac23,26 февраля 2023 г.,Баландчакир,Пробег: 300 км,Модель: Spark,|111115|AВТО КРЕДИТlar|йилига 14%GA|SPARK|BALANDCHAQIR|bizning moshin|,"[""12 230"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/111115-avto-kreditlar-yiliga-14-ga-spark-balandchaqir-bizning-moshin-ID34TJU.html,Год выпуска: 2022 
63fc0e44ccdf5a44439cac24,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 170 000 км,Модель: Matiz,Matiz best 2016 gazi bor,"[""6 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-2016-gazi-bor-ID2Yfwo.html,Год выпуска: 2016 
63fc0e49ccdf5a44439cac25,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 45 632 км,Модель: Malibu,|A1\mega aksiya|авто кредит|yillik 14% ikkilamchidan|rrr2000|,"[""27 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a1-mega-aksiya-avto-kredit-yillik-14-ikkilamchidan-rrr2000-ID2VCVz.html,Год выпуска: 2017 
63fc0e4dccdf5a44439cac26,26 февраля 2023 г.,Паркент,Пробег: 38 525 км,Модель: Malibu,|A2\|bomba aksiyada|АВТО КРИДИТ йилигаа|14% foiz|rrr2001|,"[""27 150"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a2-bomba-aksiyada-avto-kridit-yiligaa-14-foiz-rrr2001-ID2VCVS.html,Год выпуска: 2018 
63fc0e51ccdf5a44439cac27,26 февраля 2023 г.,Пскент,Пробег: 46 458 км,Модель: Malibu,|A|3\BIZDAN aksiya|авто кредит14%gadavooy|rrr2002|,"[""27 220"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a-3-bizdan-aksiya-avto-kredit14-gadavooy-rrr2002-ID2VCXd.html,Год выпуска: 2018 
63fc0e55ccdf5a44439cac28,26 февраля 2023 г.,Нурафшан (Тойтепа),Пробег: 98 770 км,Модель: Malibu,A 8\ malibu topib opkesez АВТО КРЕДИТ qibberamiz yillik 14% rrr 3000,"[""25 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a-8-malibu-topib-opkesez-avto-kredit-qibberamiz-yillik-14-rrr-3000-ID2VDou.html,Год выпуска: 2017 
63fc0e57ccdf5a44439cac29,26 февраля 2023 г.,Газалкент,Пробег: 99 925 км,Модель: Malibu,A 9\ Ikkilamchidan olib АВТО КРЕДИТ MALIBU yiliga 14% da rrrr 3001,"[""25 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a-9-ikkilamchidan-olib-avto-kredit-malibu-yiliga-14-da-rrrr-3001-ID2VDqi.html,Год выпуска: 2017 
63fc0e5bccdf5a44439cac2a,26 февраля 2023 г.,Чирчик,Пробег: 110 588 км,Модель: Malibu,A 10\ AVTO KREDIT MALIBU БОЗОРДАН йиллик 14% фоизда rrr 3001,"[""25 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a-10-avto-kredit-malibu-bozordan-yillik-14-foizda-rrr-3001-ID2VDNs.html,Год выпуска: 2017 
63fc0e5eccdf5a44439cac2b,26 февраля 2023 г.,Янгиюль,Пробег: 98 856 км,Модель: Malibu,A 11\ AVTO KREDIT гадовох 14% МАЛИБУ rrrr 3002,"[""25 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/a-11-avto-kredit-gadovoh-14-malibu-rrrr-3002-ID2VDOC.html,Год выпуска: 2017 
63fc0e60ccdf5a44439cac2c,25 февраля 2023 г.,"Ташкент, Бектемирский район",Пробег: 48 000 км,Модель: Spark,Spark Sotiladi 2021 M optium Plus,"[""10 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-2021-m-optium-plus-ID3a6mk.html,Год выпуска: 2021 
63fc0e63ccdf5a44439cac2d,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 17 км,Модель: Spark,Прадаеом. Спарк. Пульс. 2023.  Новый.стаел,"[""12 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/pradaeom-spark-puls-2023-novyy-stael-ID2OgIH.html,Год выпуска: 2023 
63fc0e66ccdf5a44439cac2e,26 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 114 000 км,Модель: Damas,Damas Sotiladi Srochna!!!,"[""8 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-sotiladi-srochna-ID39Jis.html,Год выпуска: 2019 
63fc0e69ccdf5a44439cac2f,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 44 855 км,Модель: Captiva,T/к23) captiva БРЕНД АВТО КРЕДИТ siz ham oling 14% йилига №233,"[""29 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/t-k23-captiva-brend-avto-kredit-siz-ham-oling-14-yiliga-233-ID2Yx1l.html,Год выпуска: 2018 
63fc0e6eccdf5a44439cac30,26 февраля 2023 г.,Андижан,Пробег: 99 000 км,Модель: Malibu,"Malibu 1 ,3 Avtamat","[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-1-3-avtamat-ID37XX8.html,Год выпуска: 2012 
63fc0e72ccdf5a44439cac31,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 119 000 км,Модель: Land Cruiser Prado,Toyota Prado сотилади,"[""32 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/toyota-prado-sotiladi-ID39Zb8.html,Год выпуска: 2007 
63fc0e75ccdf5a44439cac32,26 февраля 2023 г.,Чуст,Пробег: 0,Модель: Damas,Шевролет лабо сотилади,"[""9 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/shevrolet-labo-sotiladi-ID39JKj.html,Год выпуска: 2023 
63fc0e7accdf5a44439cac33,25 февраля 2023 г.,Самарканд,Пробег: 0,Модель: Другая,Продаётся BYD SONG Plus,"[""42 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-byd-song-plus-ID37hyb.html,Год выпуска: 2023 
63fc0e7dccdf5a44439cac34,26 февраля 2023 г.,Пап,Пробег: 0,Модель: Damas,Shoshiling yilik 9% aksiya Labo,"[""87 116 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/shoshiling-yilik-9-aksiya-labo-ID31UH1.html,Год выпуска: 2023 
63fc0e7fccdf5a44439cac35,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 190 000 км,Модель: Spark,Спарк 2014 2 поз,"[""7 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2014-2-poz-ID39H0c.html,Год выпуска: 2014 
63fc0e83ccdf5a44439cac36,26 февраля 2023 г.,"Ташкент, Чиланзарский район",Пробег: 0,Модель: Другая,BYD Qin plus Киридитга хам сотилади телеграм каналимиз Electramobil_uz,"[""23 800"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-qin-plus-kiriditga-ham-sotiladi-telegram-kanalimiz-electramobil-uz-ID39O0m.html,Год выпуска: 2022 
63fc0e88ccdf5a44439cac37,26 февраля 2023 г.,Келес,Пробег: 242 000 км,Модель: Lacetti,Узимни мошинам холати ало,"[""11 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/uzimni-moshinam-holati-alo-ID3aieV.html,Год выпуска: 2015 
63fc0e8bccdf5a44439cac38,26 февраля 2023 г.,Гулистан,Пробег: 220 000 км,Модель: Cobalt,Cobalt 2 pozitsiya Ravon mehanika,"[""11 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-2-pozitsiya-ravon-mehanika-ID3a1sH.html,Год выпуска: 2017 
63fc0e90ccdf5a44439cac39,26 февраля 2023 г.,Самарканд,Пробег: 78 000 км,Модель: Land Cruiser Prado,Prado 4 litr polny full,"[""67 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prado-4-litr-polny-full-ID3aieO.html,Год выпуска: 2019 
63fc0e94ccdf5a44439cac3a,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 44 000 км,Модель: Prado,Toyota Prado Vx 2.7,"[""55 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/toyota-prado-vx-2-7-ID39oTj.html,Год выпуска: 2017 
63fc0e98ccdf5a44439cac3b,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 64 000 км,Модель: GX460,Lexus Gx460 Platinum,"[""85 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lexus-gx460-platinum-ID39oSn.html,Год выпуска: 2020 
63fc0e9cccdf5a44439cac3c,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 390 000 км,Модель: Pajero,Срочно Митсубиси Пежеро сотилади,"[""8 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-mitsubisi-pezhero-sotiladi-ID31MPg.html,Год выпуска: 1992 
63fc0e9fccdf5a44439cac3d,26 февраля 2023 г.,Фергана,null,Модель: Damas,Damas srochni sotiladi,"[""4 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/damas-srochni-sotiladi-ID37Wik.html,Год выпуска: 2004 
63fc0ea3ccdf5a44439cac3e,26 февраля 2023 г.,Келес,Пробег: 109 000 км,Модель: Matiz,Matiz Best 2015 sotiladi,"[""6 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/matiz-best-2015-sotiladi-ID39Yzk.html,Год выпуска: 2015 
63fc0ea7ccdf5a44439cac3f,25 февраля 2023 г.,"Ташкент, Яшнабадский район",Пробег: 27 000 км,Модель: Damas,Продаётся Дамас 2020,"[""9 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-damas-2020-ID39Zcj.html,Год выпуска: 2020 
63fc0eadccdf5a44439cac40,24 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 370 000 км,Модель: Hilux,Продается Пикап Toyota,"[""7 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-pikap-toyota-ID37VeS.html,Год выпуска: 1999 
63fc0eaeccdf5a44439cac41,25 февраля 2023 г.,Учтепа,Пробег: 303 000 км,Модель: Lacetti,Chevrolet Lasetti 1.8,"[""9 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-lasetti-1-8-ID39ZzD.html,Год выпуска: 2012 
63fc0eb2ccdf5a44439cac42,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 178 000 км,Модель: Cobalt,Cobalt sotiladi 2015 yil,"[""11 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/cobalt-sotiladi-2015-yil-ID39O53.html,Год выпуска: 2015 
63fc0eb6ccdf5a44439cac43,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 125 000 км,Модель: Spark,Spark 2014/125000km,"[""8 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-2014-125000km-ID3afsm.html,Год выпуска: 2014 
63fc0ebaccdf5a44439cac44,26 февраля 2023 г.,"Ташкент, Мирабадский район",Пробег: 35 000 км,Модель: Equinox,Chevrolet Equinox RS 2020 г.в. Идеальнейшее состояние.,"[""32 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-equinox-rs-2020-g-v-idealneyshee-sostoyanie-ID37v8q.html,Год выпуска: 2020 
63fc0ebeccdf5a44439cac45,26 февраля 2023 г.,Маргилан,Пробег: 0,Модель: Spark,Mega Avto lizing asosda SPARK 1 yilldan 5 yillgachon 9%,"[""116 821 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/mega-avto-lizing-asosda-spark-1-yilldan-5-yillgachon-9-ID2LWHp.html,Год выпуска: 2022 
63fc0ec2ccdf5a44439cac46,22 февраля 2023 г.,Назарбек,Пробег: 52 000 км,Модель: Spark,Chevrolet spark sotiladi 2019,"[""10 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/chevrolet-spark-sotiladi-2019-ID39UBh.html,Год выпуска: 2019 
63fc0ec4ccdf5a44439cac47,24 февраля 2023 г.,Келес,Пробег: 333 000 км,Модель: Spark,Srochna! Spark sotiladi,"[""7 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochna-spark-sotiladi-ID3a7QO.html,Год выпуска: 2016 
63fc0ec9ccdf5a44439cac48,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 366 000 км,Модель: Carina,Продаётся легендарная Тайота Карана е,"[""4 850"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-legendarnaya-tayota-karana-e-ID38282.html,Год выпуска: 1994 
63fc0ecdccdf5a44439cac49,26 февраля 2023 г.,Хива,Пробег: 77 300 км,Модель: Captiva,Коптива метон газ орнатилан,"[""20 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/koptiva-meton-gaz-ornatilan-ID39TjW.html,Год выпуска: 2012 
63fc0ed0ccdf5a44439cac4a,26 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: Model X,TESLA Model Y Color gray (уже в Ташкенте),"[""64 999"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/tesla-model-y-color-gray-uzhe-v-tashkente-ID3705a.html,Год выпуска: 2022 
63fc0ed4ccdf5a44439cac4b,26 февраля 2023 г.,"Ташкент, Яшнабадский район",null,Модель: 3110,Продается Волга газ 3110,"[""4 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-volga-gaz-3110-ID37MgD.html,Год выпуска: 2003 
63fc0ed8ccdf5a44439cac4c,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 50 000 км,Модель: Tracker,Tracker 1  primier 2019 yil avtomat,"[""18 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/tracker-1-primier-2019-yil-avtomat-ID39p1n.html,Год выпуска: 2019 
63fc0edcccdf5a44439cac4d,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 90 000 км,Модель: Malibu,Malibu 2. 2.4 mator 2018 yil,"[""26 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-2-2-4-mator-2018-yil-ID398Nz.html,Год выпуска: 2018 
63fc0ee0ccdf5a44439cac4e,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 80 400 км,Модель: Spark,Srocna Spark sotiladi,"[""9 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srocna-spark-sotiladi-ID39X3O.html,Год выпуска: 2018 
63fc0ee4ccdf5a44439cac4f,25 февраля 2023 г.,"Ташкент, Сергелийский район",Пробег: 0,Модель: Прочее,Changan Ben Ben e-star Soni cheklangan!,"[""19 490"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/changan-ben-ben-e-star-soni-cheklangan-ID39VXG.html,Год выпуска: 2023 
63fc0ee9ccdf5a44439cac50,24 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 53 000 км,Модель: Malibu,Malibu 2 (2.4) Malibu 2 2.4 отличная состояние не быть,"[""26 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/malibu-2-2-4-malibu-2-2-4-otlichnaya-sostoyanie-ne-byt-ID39NEF.html,Год выпуска: 2018 
63fc0eedccdf5a44439cac51,25 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 300 000 км,Модель: Cobalt,Кобальт автомат 2013 йил 4 позиция. Аренда с выкупом.,"[""10 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/kobalt-avtomat-2013-yil-4-pozitsiya-arenda-s-vykupom-ID3a1in.html,Год выпуска: 2013 
63fc0eefccdf5a44439cac52,26 февраля 2023 г.,"Ташкент, Юнусабадский район",null,Модель: 21113,Sotiladi.  продается,"[""2 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/sotiladi-prodaetsya-ID2MIks.html,Год выпуска: 1979 
63fc0ef3ccdf5a44439cac53,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 3 000 км,Модель: Lacetti,Jentra 1.5 gbo sotilvoti,"[""20 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jentra-1-5-gbo-sotilvoti-ID37TAb.html,Год выпуска: 2022 
63fc0ef6ccdf5a44439cac54,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 0,Модель: Quattro,Продаётся: Audi Q8 S Line 55 TFSI Quattro,"[""129 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-audi-q8-s-line-55-tfsi-quattro-ID3929S.html,Год выпуска: 2023 
63fc0ef8ccdf5a44439cac55,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 0,Модель: Lacetti,Gentra gentra gentra,"[""17 400"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/gentra-gentra-gentra-ID39FYP.html,Год выпуска: 2023 
63fc0efbccdf5a44439cac56,24 февраля 2023 г.,"Ташкент, Мирзо-Улугбекский район",Пробег: 0,Модель: Другая,BYD seol 550km black електромобиль,"[""46 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/byd-seol-550km-black-elektromobil-ID39J8k.html,Год выпуска: 2022 
63fc0efdccdf5a44439cac57,26 февраля 2023 г.,Термез,Пробег: 2 км,Модель: Другая,jac minubus tayyor,"[""32 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/jac-minubus-tayyor-ID3a1Su.html,Год выпуска: 2023 
63fc0f02ccdf5a44439cac58,26 февраля 2023 г.,Бухара,Пробег: 12 км,Модель: Damas,Продаётся новый Лабо январь 27 число,"[""9 650"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-novyy-labo-yanvar-27-chislo-ID37YVH.html,Год выпуска: 2023 
63fc0f06ccdf5a44439cac59,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 68 700 км,Модель: Lacetti,Автомобиль  жентра,"[""13 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/avtomobil-zhentra-ID3a3SL.html,Год выпуска: 2020 
63fc0f0accdf5a44439cac5a,26 февраля 2023 г.,Ургенч,Пробег: 147 000 км,Модель: Malibu,Malibu 1 2-pozitsiya,"[""185 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/malibu-1-2-pozitsiya-ID386Bu.html,Год выпуска: 2015 
63fc0f0eccdf5a44439cac5b,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 52 000 км,Модель: Spark,Spark kotta mator Avtomat 1.2.5 holati idial 52000 yurgan  halol toza,"[""9 600"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-kotta-mator-avtomat-1-2-5-holati-idial-52000-yurgan-halol-toza-ID3aij6.html,Год выпуска: 2016 
63fc0f12ccdf5a44439cac5c,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 181 000 км,Модель: Spark,Spark holati yaxwi 2 ta dona kiraska petno bor ichiga otmagan butun,"[""7 100"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-holati-yaxwi-2-ta-dona-kiraska-petno-bor-ichiga-otmagan-butun-ID3aikP.html,Год выпуска: 2014 
63fc0f16ccdf5a44439cac5d,26 февраля 2023 г.,"Ташкент, Яккасарайский район",Пробег: 120 000 км,Модель: Captiva,Продается Каптива 3 в 4,"[""22 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/prodaetsya-kaptiva-3-v-4-ID3aikR.html,Год выпуска: 2015 
63fc0f19ccdf5a44439cac5e,26 февраля 2023 г.,"Ташкент, Алмазарский район",Пробег: 335 000 км,Модель: Spark,Spark Sotiladi !,"[""6 900"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/spark-sotiladi-ID3ailh.html,Год выпуска: 2014 
63fc0f1dccdf5a44439cac5f,26 февраля 2023 г.,"Ташкент, Юнусабадский район",Пробег: 4 500 км,Модель: Lacetti,срочно продаётся gentra 2022 style фулл,"[""18 000"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/srochno-prodaetsya-gentra-2022-style-full-ID39Q7y.html,Год выпуска: 2022 
63fc0f21ccdf5a44439cac60,26 февраля 2023 г.,"Ташкент, Учтепинский район",Пробег: 37 700 км,Модель: Lacetti,Lacetti 2021 Elegant,"[""16 700"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/lacetti-2021-elegant-ID3a8xq.html,Год выпуска: 2021 
63fc0f24ccdf5a44439cac61,26 февраля 2023 г.,Нукус,Пробег: 110 000 км,Модель: Nexia,Nexia 3 srochna satiladi.,"[""125 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/nexia-3-srochna-satiladi-ID39pdO.html,Год выпуска: 2019 
63fc0f27ccdf5a44439cac62,26 февраля 2023 г.,Шерабад,Пробег: 500 км,Модель: Damas,Дамас сотилади 2002,"[""50 000 000"","" "",""сум""]",https://www.olx.uz/d/obyavlenie/damas-sotiladi-2002-ID3ailX.html,Год выпуска: 2002 
63fc0f2accdf5a44439cac63,26 февраля 2023 г.,Самарканд,Пробег: 250 000 км,Модель: S 320,Мерседес 222 сотилади,"[""22 300"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/mersedes-222-sotiladi-ID36Rvz.html,Год выпуска: 1999 
63fc0f2cccdf5a44439cac64,26 февраля 2023 г.,"Ташкент, Шайхантахурский район",Пробег: 21 000 км,Модель: Equinox,Equinox 2.0 1LT (2022 апрел),"[""36 500"","" "",""у.е.""]",https://www.olx.uz/d/obyavlenie/equinox-2-0-1lt-2022-aprel-ID386Q1.html,Год выпуска: 2022 
